service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
"Sat9-14-273-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat9-14-279-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat9-14-280-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat9-14-281-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat9-14-282-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat9-14-284-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat9-14-285-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat9-14-293-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat9-14-295-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat9-14-302-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat9-14-304-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat9-14-305-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat9-14-364-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat9-14-370-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat9-14-668-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat9-14-669-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat9-14-901-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat9-14-905-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat9-14-906-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat9-14-907-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat9-14-908-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sun10-17-908-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun10-19-664-aus","0","0","0","0","1","0","1","20260122","20260426"
"Sun10-19-690-aus","0","0","0","0","1","0","1","20260122","20260426"
"Sun10-19-732-aus","0","0","0","0","1","0","1","20260122","20260426"
"Sun10-19-735-aus","0","0","0","0","1","0","1","20260122","20260426"
"Sun10-19-736-aus","0","0","0","0","1","0","1","20260122","20260426"
"Sun10-19-737-aus","0","0","0","0","1","0","1","20260122","20260426"
"Sun10-19-738-aus","0","0","0","0","1","0","1","20260122","20260426"
"Sun10-19-742-aus","0","0","0","0","1","0","1","20260122","20260426"
"Sun10-19-755-aus","0","0","0","0","1","0","1","20260122","20260426"
"Sun10-19-765-aus","0","0","0","0","1","0","1","20260122","20260426"
"Sun10-21-663-aus","1","0","0","0","0","0","0","20260122","20260426"
"Sun10-21-664-aus","1","0","0","0","0","0","0","20260122","20260426"
"Sun10-21-688-aus","1","0","0","0","0","0","0","20260122","20260426"
"Sun10-21-690-aus","1","0","0","0","0","0","0","20260122","20260426"
"Sun10-21-691-aus","1","0","0","0","0","0","0","20260122","20260426"
"Sun10-21-693-aus","1","0","0","0","0","0","0","20260122","20260426"
"Sun10-21-695-aus","1","0","0","0","0","0","0","20260122","20260426"
"Sun10-21-695-F-aus","1","0","0","0","0","0","0","20260122","20260426"
"Sun10-21-732-aus","1","0","0","0","0","0","0","20260122","20260426"
"Sun10-21-734-aus","1","0","0","0","0","0","0","20260122","20260426"
"Sun10-21-735-aus","1","0","0","0","0","0","0","20260122","20260426"
"Sun10-21-736-aus","1","0","0","0","0","0","0","20260122","20260426"
"Sun10-21-737-aus","1","0","0","0","0","0","0","20260122","20260426"
"Sun10-21-738-aus","1","0","0","0","0","0","0","20260122","20260426"
"Sun10-21-742-aus","1","0","0","0","0","0","0","20260122","20260426"
"Sun10-21-753-aus","1","0","0","0","0","0","0","20260122","20260426"
"Sun10-21-754-aus","1","0","0","0","0","0","0","20260122","20260426"
"Sun10-21-755-aus","1","0","0","0","0","0","0","20260122","20260426"
"Sun10-21-765-aus","1","0","0","0","0","0","0","20260122","20260426"
"Sun10-22-690-aus","0","0","0","0","1","0","1","20260122","20260426"
"Sun10-22-693-aus","1","0","0","0","0","0","0","20260122","20260426"
"Sun10-22-695-aus","1","0","0","0","0","0","0","20260122","20260426"
"Sun10-22-695-F-aus","1","0","0","0","0","0","0","20260122","20260426"
"Sun10-23-527-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun10-26-627-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun10-26-631-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun10-26-708-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun10-26-811-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun10-26-813-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun10-26-822-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun10-26-824-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun10-26-825-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun10-26-828-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun10-27-788-aus","1","0","0","0","0","0","0","20260122","20260426"
"Sun10-27-887-aus","1","0","0","0","0","0","0","20260122","20260426"
"Sun10-28-760-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun10-28-770-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun10-28-771-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun10-28-775-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun10-28-779-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun10-28-780-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun10-28-781-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun10-28-782-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun10-28-784-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun10-28-785-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun10-28-832-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun10-28-833-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun10-29-663-aus","0","0","0","0","1","0","1","20260122","20260426"
"Sun10-29-664-aus","0","0","0","0","1","0","1","20260122","20260426"
"Sun10-29-670-aus","0","0","0","0","1","0","1","20260122","20260426"
"Sun10-29-679-aus","0","0","0","0","1","0","1","20260122","20260426"
"Sun10-29-690-aus","0","0","0","0","1","0","1","20260122","20260426"
"Sun10-29-691-aus","1","0","0","0","0","0","0","20260122","20260426"
"Sun10-29-693-aus","1","0","0","0","0","0","0","20260122","20260426"
"Sun10-29-695-F-aus","0","0","0","0","1","0","1","20260122","20260426"
"Sun10-29-732-aus","0","0","0","0","1","0","1","20260122","20260426"
"Sun10-29-734-aus","1","0","0","0","0","0","0","20260122","20260426"
"Sun10-29-735-aus","0","0","0","0","1","0","1","20260122","20260426"
"Sun10-29-737-aus","1","0","0","0","0","0","0","20260122","20260426"
"Sun10-29-765-aus","1","0","0","0","0","0","0","20260122","20260426"
"Sun10-37-504-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun10-37-505-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun10-37-508-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun10-37-510-aus","1","0","0","0","0","0","0","20260122","20260426"
"Sun10-37-546-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun10-37-552-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun10-37-553-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun10-37-567-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun10-40-683-aus","0","0","0","0","1","0","1","20260122","20260426"
"Sun10-42-356-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun10-42-357-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun10-42-358-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun10-42-381-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun10-42-382-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun10-42-383-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun10-42-384-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun10-42-385-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun10-42-386-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun10-42-387-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun10-42-388-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun10-42-390-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun10-42-513-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun10-42-514-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun10-42-517-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun10-42-518-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun10-42-554-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun10-42-555-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun10-42-556-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun10-42-557-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun10-42-561-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun10-42-564-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun10-42-566-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun10-42-569-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun10-42-570-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun10-42-577-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun10-42-578-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun10-42-579-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun10-42-580-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun10-42-582-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun10-44-684-aus","0","0","0","0","1","0","1","20260122","20260426"
"Sun10-44-685-aus","0","0","0","0","1","0","1","20260122","20260426"
"Sun10-49-605-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun10-49-606-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun10-49-612-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun10-49-623-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun10-49-624-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun10-49-625-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun10-49-626-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun10-49-630-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun10-49-900-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun10-58-G01-aus","0","0","0","0","1","0","1","20260122","20260426"
"Sun10-58-G10-aus","0","0","0","0","1","0","1","20260122","20260426"
"Sun10-58-G11-aus","0","0","0","0","1","0","1","20260122","20260426"
"Sun10-58-G12-aus","0","0","0","0","1","0","1","20260122","20260426"
"Sun10-58-G20-aus","0","0","0","0","1","0","1","20260122","20260426"
"Sun10-58-G22-aus","0","0","0","0","1","0","1","20260122","20260426"
"Sun10-58-G23-aus","0","0","0","0","1","0","1","20260122","20260426"
"Sun10-58-G24-aus","0","0","0","0","1","0","1","20260122","20260426"
"Sun10-58-G25-aus","0","0","0","0","1","0","1","20260122","20260426"
"Sun10-58-G43-aus","0","0","0","0","1","0","1","20260122","20260426"
"Sun10-70-G32-aus","0","0","0","0","1","0","1","20260122","20260426"
"Sun10-70-G52-aus","0","0","0","0","1","0","1","20260122","20260426"
"Sun10-70-G53-aus","0","0","0","0","1","0","1","20260122","20260426"
"Sun10-70-G54-aus","0","0","0","0","1","0","1","20260122","20260426"
"Sun10-81-433-aus","0","0","0","0","1","0","1","20260122","20260426"
"Sun10-81-434-aus","0","0","0","0","1","0","1","20260122","20260426"
"Sun10-81-452-aus","0","0","0","0","1","0","1","20260122","20260426"
"Sun11-19-688-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun11-21-663-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun11-21-664-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun11-21-688-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun11-21-690-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun11-21-691-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun11-21-693-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun11-21-695-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun11-21-695-F-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun11-21-732-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun11-21-734-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun11-21-735-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun11-21-736-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun11-21-737-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun11-21-738-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun11-21-742-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun11-21-753-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun11-21-754-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun11-21-755-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun11-21-765-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun11-22-690-aus","1","0","0","0","0","0","0","20260122","20260426"
"Sun11-22-693-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun11-22-695-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun11-22-695-F-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun11-29-663-aus","1","0","0","0","0","0","0","20260122","20260426"
"Sun11-29-664-aus","1","0","0","0","0","0","0","20260122","20260426"
"Sun11-29-670-aus","1","0","0","0","0","0","0","20260122","20260426"
"Sun11-29-679-aus","1","0","0","0","0","0","0","20260122","20260426"
"Sun11-29-690-aus","1","0","0","0","0","0","0","20260122","20260426"
"Sun11-29-695-F-aus","1","0","0","0","0","0","0","20260122","20260426"
"Sun11-29-732-aus","1","0","0","0","0","0","0","20260122","20260426"
"Sun11-29-735-aus","1","0","0","0","0","0","0","20260122","20260426"
"Sun11-29-737-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun11-29-765-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun11-32-600-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun11-32-603-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun11-32-604-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun11-32-922-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun11-32-923-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun11-37-504-aus","1","0","0","0","0","0","0","20260122","20260426"
"Sun11-37-505-aus","1","0","0","0","0","0","0","20260122","20260426"
"Sun11-37-508-aus","1","0","0","0","0","0","0","20260122","20260426"
"Sun11-37-546-aus","1","0","0","0","0","0","0","20260122","20260426"
"Sun11-37-552-aus","1","0","0","0","0","0","0","20260122","20260426"
"Sun11-37-553-aus","1","0","0","0","0","0","0","20260122","20260426"
"Sun11-37-567-aus","1","0","0","0","0","0","0","20260122","20260426"
"Sun1-18-901-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun1-18-902-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun1-18-903-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun1-19-681-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun1-19-734-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun1-19-753-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun1-19-754-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun1-20-701-aus","1","0","0","0","0","0","0","20260122","20260426"
"Sun1-20-703-aus","1","0","0","0","0","0","0","20260122","20260426"
"Sun1-20-704-aus","1","0","0","0","0","0","0","20260122","20260426"
"Sun1-20-733-aus","1","0","0","0","0","0","0","20260122","20260426"
"Sun1-20-766-aus","1","0","0","0","0","0","0","20260122","20260426"
"Sun1-20-767-aus","1","0","0","0","0","0","0","20260122","20260426"
"Sun12-19-664-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun12-19-688-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun12-19-690-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun12-19-732-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun12-19-735-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun12-19-736-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun12-19-737-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun12-19-738-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun12-19-742-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun12-19-755-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun12-19-765-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun12-21-663-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun12-21-664-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun12-21-688-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun12-21-690-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun12-21-691-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun12-21-693-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun12-21-695-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun12-21-695-F-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun12-21-732-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun12-21-734-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun12-21-735-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun12-21-736-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun12-21-737-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun12-21-738-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun12-21-742-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun12-21-753-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun12-21-754-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun12-21-755-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun12-21-765-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun12-22-693-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun12-22-695-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun12-22-695-F-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun12-29-663-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun12-29-664-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun12-29-670-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun12-29-679-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun12-29-690-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun12-29-732-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun12-29-735-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun12-29-737-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun12-29-765-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun12-41-627-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun12-41-631-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun12-41-708-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun12-41-709-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun12-41-800-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun12-41-811-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun12-41-812-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun12-41-813-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun12-41-816-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun12-41-824-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun12-41-825-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun12-41-828-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun12-41-843-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun12-41-845-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun12-41-848-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun12-41-850-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun12-41-858-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun12-41-861-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun12-41-862-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun12-41-863-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun12-41-900-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun1-24-475-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun1-24-481-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun1-24-483-aus","1","0","0","0","0","1","0","20260122","20260426"
"Sun1-24-485-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun1-24-486-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun1-24-487-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun1-24-488-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun1-24-489-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun12-49-605-aus","0","0","0","0","1","0","1","20260122","20260426"
"Sun12-49-606-aus","0","0","0","0","1","0","1","20260122","20260426"
"Sun12-49-612-aus","0","0","0","0","1","0","1","20260122","20260426"
"Sun12-49-623-aus","0","0","0","0","1","0","1","20260122","20260426"
"Sun12-49-624-aus","0","0","0","0","1","0","1","20260122","20260426"
"Sun12-49-625-aus","0","0","0","0","1","0","1","20260122","20260426"
"Sun12-49-626-aus","0","0","0","0","1","0","1","20260122","20260426"
"Sun12-49-630-aus","0","0","0","0","1","0","1","20260122","20260426"
"Sun12-49-900-aus","0","0","0","0","1","0","1","20260122","20260426"
"Sun1-26-627-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun1-26-631-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun1-26-708-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun1-26-709-aus","1","0","0","0","0","0","0","20260122","20260426"
"Sun1-26-800-aus","1","0","0","0","0","0","0","20260122","20260426"
"Sun1-26-804-aus","1","0","0","0","0","0","0","20260122","20260426"
"Sun1-26-811-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun1-26-812-aus","1","0","0","0","0","0","0","20260122","20260426"
"Sun1-26-813-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun1-26-816-aus","1","0","0","0","0","0","0","20260122","20260426"
"Sun1-26-822-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun1-26-824-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun1-26-825-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun1-26-828-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun1-26-843-aus","1","0","0","0","0","0","0","20260122","20260426"
"Sun1-26-844-aus","1","0","0","0","0","0","0","20260122","20260426"
"Sun1-26-845-aus","1","0","0","0","0","0","0","20260122","20260426"
"Sun1-26-848-aus","1","0","0","0","0","0","0","20260122","20260426"
"Sun1-26-861-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun1-26-862-aus","1","0","0","0","0","0","0","20260122","20260426"
"Sun13-19-664-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun13-19-690-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun13-19-732-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun13-19-735-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun13-19-736-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun13-19-737-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun13-19-738-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun13-19-742-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun13-19-755-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun13-19-765-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun13-29-663-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun13-29-664-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun13-29-670-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun13-29-679-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun13-29-690-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun13-29-732-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun13-29-735-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun1-35-215-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun1-35-216-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun1-35-220-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun1-35-223-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun1-35-232-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun1-35-234-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun1-35-235-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun1-35-236-aus","1","0","0","0","0","0","0","20260122","20260426"
"Sun1-35-426-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun1-35-429-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun1-35-903-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun1-38-418-aus","0","0","0","0","1","0","1","20260122","20260426"
"Sun1-38-419-aus","0","0","0","0","1","0","1","20260122","20260426"
"Sun1-38-421-aus","0","0","0","0","1","0","1","20260122","20260426"
"Sun1-38-423-aus","0","0","0","0","1","0","1","20260122","20260426"
"Sun1-38-424-aus","0","0","0","0","1","0","1","20260122","20260426"
"Sun1-38-425-aus","0","0","0","0","1","0","1","20260122","20260426"
"Sun1-38-460-aus","0","0","0","0","1","0","1","20260122","20260426"
"Sun1-38-461-aus","0","0","0","0","1","0","1","20260122","20260426"
"Sun1-38-462-aus","0","0","0","0","1","0","1","20260122","20260426"
"Sun1-38-463-aus","0","0","0","0","1","0","1","20260122","20260426"
"Sun1-38-465-aus","0","0","0","0","1","0","1","20260122","20260426"
"Sun1-38-467-aus","0","0","0","0","1","0","1","20260122","20260426"
"Sun1-38-469-aus","0","0","0","0","1","0","1","20260122","20260426"
"Sun1-38-476-aus","0","0","0","0","1","0","1","20260122","20260426"
"Sun1-40-683-aus","1","0","0","0","0","0","0","20260122","20260426"
"Sun14-14-200-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun14-14-207-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun14-14-270-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun14-14-271-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun14-14-279-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun14-14-280-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun14-14-282-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun14-14-284-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun14-14-285-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun14-14-293-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun14-14-295-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun14-14-302-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun14-14-304-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun14-14-305-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun14-14-364-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun14-14-370-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun14-14-668-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun14-14-669-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun14-14-905-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun14-14-906-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun14-14-907-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun14-14-908-aus","0","0","0","0","0","0","1","20260122","20260426"
"Sun1-41-627-aus","0","0","0","0","1","0","1","20260122","20260426"
"Sun1-41-631-aus","0","0","0","0","1","0","1","20260122","20260426"
"Sun1-41-708-aus","0","0","0","0","1","0","1","20260122","20260426"
